Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
FBS,Nouveaux Bilans Alimentaire,101,Indonésie,5521,Aliments pour animaux,2532,Manioc et produits,2017,2017,Milliers de tonnes,385.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,101,Indonésie,5521,Aliments pour animaux,2533,Patates douces,2017,2017,Milliers de tonnes,43.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,101,Indonésie,5521,Aliments pour animaux,2535,Ignames,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,101,Indonésie,5521,Aliments pour animaux,2534,Racines nda,2017,2017,Milliers de tonnes,41.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,101,Indonésie,5521,Aliments pour animaux,2547,Pois,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,101,Indonésie,5521,Aliments pour animaux,2549,Légumineuses Autres et produits,2017,2017,Milliers de tonnes,3.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,101,Indonésie,5521,Aliments pour animaux,2557,Graines de tournesol,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,101,Indonésie,5521,Aliments pour animaux,2560,Coco (Incl Coprah),2017,2017,Milliers de tonnes,16.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,101,Indonésie,5521,Aliments pour animaux,2562,Palmistes,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,101,Indonésie,5521,Aliments pour animaux,2781,Huiles de Poissons,2017,2017,Milliers de tonnes,17.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,101,Indonésie,5521,Aliments pour animaux,2744,Oeufs,2017,2017,Milliers de tonnes,52.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,101,Indonésie,5521,Aliments pour animaux,2848,Lait - Excl Beurre,2017,2017,Milliers de tonnes,132.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,101,Indonésie,5521,Aliments pour animaux,2761,Poissons Eau Douce,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,101,Indonésie,5521,Aliments pour animaux,2763,Poissons Pelagiques,2017,2017,Milliers de tonnes,347.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,102,Iran (République islamique d'),5521,Aliments pour animaux,2511,Blé et produits,2017,2017,Milliers de tonnes,559.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,102,Iran (République islamique d'),5521,Aliments pour animaux,2805,Riz et produits,2017,2017,Milliers de tonnes,971.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,102,Iran (République islamique d'),5521,Aliments pour animaux,2513,Orge et produits,2017,2017,Milliers de tonnes,5241.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,102,Iran (République islamique d'),5521,Aliments pour animaux,2514,Maïs et produits,2017,2017,Milliers de tonnes,7834.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,102,Iran (République islamique d'),5521,Aliments pour animaux,2515,Seigle et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,102,Iran (République islamique d'),5521,Aliments pour animaux,2516,Avoine,2017,2017,Milliers de tonnes,2.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,102,Iran (République islamique d'),5521,Aliments pour animaux,2517,Millet et produits,2017,2017,Milliers de tonnes,41.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,102,Iran (République islamique d'),5521,Aliments pour animaux,2518,Sorgho et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,102,Iran (République islamique d'),5521,Aliments pour animaux,2520,"Céréales, Autres",2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,102,Iran (République islamique d'),5521,Aliments pour animaux,2543,Edulcorants Autres,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,102,Iran (République islamique d'),5521,Aliments pour animaux,2549,Légumineuses Autres et produits,2017,2017,Milliers de tonnes,16.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,102,Iran (République islamique d'),5521,Aliments pour animaux,2560,Coco (Incl Coprah),2017,2017,Milliers de tonnes,5.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,102,Iran (République islamique d'),5521,Aliments pour animaux,2570,"Plantes Oleiferes, Autre",2017,2017,Milliers de tonnes,40.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,102,Iran (République islamique d'),5521,Aliments pour animaux,2605,"Légumes, Autres",2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,102,Iran (République islamique d'),5521,Aliments pour animaux,2781,Huiles de Poissons,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,102,Iran (République islamique d'),5521,Aliments pour animaux,2782,Huiles de Foie de Poisso,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,102,Iran (République islamique d'),5521,Aliments pour animaux,2848,Lait - Excl Beurre,2017,2017,Milliers de tonnes,2292.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,102,Iran (République islamique d'),5521,Aliments pour animaux,2762,Perciform,2017,2017,Milliers de tonnes,22.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,102,Iran (République islamique d'),5521,Aliments pour animaux,2763,Poissons Pelagiques,2017,2017,Milliers de tonnes,184.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,102,Iran (République islamique d'),5521,Aliments pour animaux,2764,"Poissons Marins, Autres",2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2511,Blé et produits,2017,2017,Milliers de tonnes,652.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2513,Orge et produits,2017,2017,Milliers de tonnes,286.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2514,Maïs et produits,2017,2017,Milliers de tonnes,472.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2516,Avoine,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2517,Millet et produits,2017,2017,Milliers de tonnes,4.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2518,Sorgho et produits,2017,2017,Milliers de tonnes,3.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2520,"Céréales, Autres",2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2532,Manioc et produits,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2531,Pommes de Terre et produits,2017,2017,Milliers de tonnes,30.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2533,Patates douces,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2534,Racines nda,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2536,"Sucre, canne",2017,2017,Milliers de tonnes,6.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2537,"Sucre, betterave",2017,2017,Milliers de tonnes,35.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2549,Légumineuses Autres et produits,2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2555,Soja,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2558,Graines Colza/Moutarde,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2559,Graines de coton,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2560,Coco (Incl Coprah),2017,2017,Milliers de tonnes,0.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2570,"Plantes Oleiferes, Autre",2017,2017,Milliers de tonnes,1.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2619,Dattes,2017,2017,Milliers de tonnes,133.0,S,Données standardisées
FBS,Nouveaux Bilans Alimentaire,103,Iraq,5521,Aliments pour animaux,2736,Abats Comestible,2017,2017,Milliers de tonnes,0.0,S,Données standardisées
